Heure,Courant,Tension,Cellule_min,Cellule_max,Temp1,Temp4,SOC
20.088,0.9652996845425866,0.5789473684210528,0.6060606060606061,0.5979381443298971,0.0,0.0,0.1764705882352935
20.882,0.968454258675079,0.5789473684210528,0.6060606060606061,0.5876288659793816,0.0,0.0,0.1764705882352935
21.669,0.968454258675079,0.5789473684210528,0.6060606060606061,0.5876288659793816,0.0,0.0,0.1764705882352935
22.462,0.968454258675079,0.5789473684210528,0.6161616161616162,0.5876288659793816,0.0,0.0,0.19607843137254655
23.291,0.9652996845425866,0.5789473684210528,0.6060606060606061,0.5979381443298971,0.0,0.0,0.19607843137254655
24.069,0.9621451104100945,0.5789473684210528,0.6060606060606061,0.5979381443298971,0.0,0.0,0.19607843137254655
24.833,0.9716088328075708,0.5789473684210528,0.6060606060606061,0.5876288659793816,0.0,0.0,0.19607843137254655
25.636,0.9652996845425866,0.5789473684210528,0.6161616161616162,0.5979381443298971,0.0,0.0,0.19607843137254655
26.461,0.9652996845425866,0.5789473684210528,0.6161616161616162,0.5979381443298971,0.0,0.0,0.19607843137254655
27.253,0.968454258675079,0.5789473684210528,0.6161616161616162,0.6082474226804125,0.0,0.0,0.19607843137254655
28.031,0.9652996845425866,0.5789473684210528,0.6161616161616162,0.5979381443298971,0.0,0.0,0.21568627450980316
28.854,0.9716088328075708,0.5789473684210528,0.6161616161616162,0.5979381443298971,0.0,0.0,0.21568627450980316
29.679,0.9652996845425866,0.5789473684210528,0.6262626262626263,0.6082474226804125,0.0,0.0,0.21568627450980316
30.46,0.968454258675079,0.5789473684210528,0.6262626262626263,0.6082474226804125,0.0,0.0,0.21568627450980316
31.243,0.9621451104100945,0.5789473684210528,0.6262626262626263,0.6082474226804125,0.0,0.0,0.21568627450980316
32.08,0.9652996845425866,0.5789473684210528,0.6262626262626263,0.6082474226804125,0.0,0.0,0.21568627450980316
32.855,0.968454258675079,0.5789473684210528,0.6161616161616162,0.6082474226804125,0.0,0.0,0.21568627450980316
33.679,0.9621451104100945,0.5789473684210528,0.6262626262626263,0.6082474226804125,0.0,0.0,0.21568627450980316
34.487,0.9621451104100945,0.5789473684210528,0.6363636363636365,0.6082474226804125,0.0,0.0,0.235294117647058
35.321,0.9621451104100945,0.5789473684210528,0.6363636363636365,0.6082474226804125,0.0,0.0,0.235294117647058
36.109,0.9621451104100945,0.5789473684210528,0.6262626262626263,0.618556701030928,0.0,0.0,0.235294117647058
36.904,0.9652996845425866,0.6842105263157896,0.6363636363636365,0.618556701030928,0.0,0.0,0.235294117647058
37.679,0.9621451104100945,0.6842105263157896,0.6363636363636365,0.618556701030928,0.0,0.0,0.235294117647058
38.48,0.9652996845425866,0.6842105263157896,0.6363636363636365,0.618556701030928,0.0,0.0,0.235294117647058
39.281,0.9652996845425866,0.6842105263157896,0.6363636363636365,0.618556701030928,0.0,0.0,0.235294117647058
40.063,0.968454258675079,0.6842105263157896,0.6464646464646466,0.618556701030928,0.0,0.0,0.25490196078431104
40.918,0.968454258675079,0.6842105263157896,0.6464646464646466,0.618556701030928,0.0,0.0,0.25490196078431104
41.713,0.968454258675079,0.6842105263157896,0.6262626262626263,0.618556701030928,0.0,0.0,0.25490196078431104
42.491,0.9621451104100945,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.25490196078431104
43.274,0.9652996845425866,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.25490196078431104
44.119,0.968454258675079,0.6842105263157896,0.6565656565656567,0.6288659793814434,0.0,0.0,0.25490196078431104
44.907,0.9621451104100945,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.25490196078431104
45.679,0.9621451104100945,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.27450980392156765
46.457,0.9652996845425866,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.27450980392156765
47.318,0.968454258675079,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.27450980392156765
48.1,0.9305993690851734,0.6842105263157896,0.6565656565656567,0.6391752577319589,0.0,0.0,0.27450980392156765
48.88,0.9652996845425866,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.27450980392156765
49.671,0.9274447949526813,0.6842105263157896,0.6565656565656567,0.6391752577319589,0.0,0.0,0.27450980392156765
50.466,0.9337539432176657,0.6842105263157896,0.6565656565656567,0.6391752577319589,0.0,0.0,0.27450980392156765
51.26,0.9337539432176657,0.6842105263157896,0.6565656565656567,0.6288659793814434,0.0,0.0,0.27450980392156765
52.079,0.9369085173501578,0.6842105263157896,0.6565656565656567,0.6391752577319589,0.0,0.0,0.2941176470588225
52.921,0.9337539432176657,0.6842105263157896,0.6565656565656567,0.6391752577319589,0.0,0.0,0.2941176470588225
53.734,0.9369085173501578,0.6842105263157896,0.6464646464646466,0.6288659793814434,0.0,0.0,0.2941176470588225
54.524,0.9305993690851734,0.6842105263157896,0.6464646464646466,0.6391752577319589,0.0,0.0,0.2941176470588225
55.299,0.9274447949526813,0.6842105263157896,0.6565656565656567,0.6391752577319589,0.0,0.0,0.2941176470588225
56.129,0.9337539432176657,0.6842105263157896,0.6666666666666669,0.6391752577319589,0.0,0.0,0.2941176470588225
56.93,0.9305993690851734,0.6842105263157896,0.6666666666666669,0.6494845360824744,0.0,0.0,0.2941176470588225
57.704,0.9369085173501578,0.6842105263157896,0.6666666666666669,0.6494845360824744,0.0,0.0,0.3137254901960791
58.476,0.9337539432176657,0.6842105263157896,0.6666666666666669,0.6391752577319589,0.0,0.0,0.3137254901960791
59.316,0.9369085173501578,0.6842105263157896,0.6666666666666669,0.6494845360824744,0.0,0.0,0.3137254901960791
60.134,0.9305993690851734,0.6842105263157896,0.6767676767676769,0.6494845360824744,0.0,0.0,0.3137254901960791
60.914,0.9337539432176657,0.6842105263157896,0.6666666666666669,0.6494845360824744,0.0,0.0,0.3137254901960791
61.699,0.9337539432176657,0.6842105263157896,0.6767676767676769,0.6494845360824744,0.0,0.0,0.3137254901960791
62.531,0.9274447949526813,0.6842105263157896,0.6767676767676769,0.6597938144329898,0.0,0.0,0.3137254901960791
63.342,0.9305993690851734,0.6842105263157896,0.6666666666666669,0.6494845360824744,0.0,0.0,0.33333333333333215
64.143,0.9274447949526813,0.6842105263157896,0.6868686868686871,0.6597938144329898,0.0,0.0,0.33333333333333215
64.965,0.9337539432176657,0.6842105263157896,0.6767676767676769,0.6597938144329898,0.0,0.0,0.33333333333333215
65.78,0.9369085173501578,0.6842105263157896,0.6767676767676769,0.6597938144329898,0.0,0.0,0.33333333333333215
66.556,0.9337539432176657,0.6842105263157896,0.6767676767676769,0.6701030927835053,0.0,0.0,0.33333333333333215
67.338,0.9305993690851734,0.6842105263157896,0.6868686868686871,0.6804123711340208,0.0,0.0,0.33333333333333215
68.163,0.9274447949526813,0.6842105263157896,0.6868686868686871,0.6701030927835053,0.0,0.0,0.33333333333333215
68.976,0.9305993690851734,0.6842105263157896,0.6868686868686871,0.6701030927835053,0.0,0.0,0.33333333333333215
69.777,0.9369085173501578,0.6842105263157896,0.6868686868686871,0.6804123711340208,0.0,0.0,0.3529411764705852
70.575,0.9369085173501578,0.6842105263157896,0.6868686868686871,0.6597938144329898,0.0,0.0,0.3529411764705852
71.422,0.9369085173501578,0.6842105263157896,0.696969696969697,0.6597938144329898,0.0,0.0,0.3529411764705852
72.204,0.9337539432176657,0.6842105263157896,0.6868686868686871,0.6804123711340208,0.0,0.0,0.3529411764705852
73.002,0.9369085173501578,0.6842105263157896,0.696969696969697,0.6804123711340208,0.0,0.0,0.3529411764705852
73.828,0.9305993690851734,0.6842105263157896,0.696969696969697,0.6804123711340208,0.0,0.0,0.3529411764705852
74.617,0.9305993690851734,0.6842105263157896,0.6868686868686871,0.6804123711340208,0.0,0.0,0.3529411764705852
75.41,0.9305993690851734,0.6842105263157896,0.696969696969697,0.6907216494845362,0.0,0.0,0.3725490196078418
76.179,0.9369085173501578,0.6842105263157896,0.696969696969697,0.6804123711340208,0.0,0.0,0.3725490196078418
77.013,0.9305993690851734,0.6842105263157896,0.696969696969697,0.6907216494845362,0.0,0.0,0.3725490196078418
77.823,0.9337539432176657,0.6842105263157896,0.696969696969697,0.6804123711340208,0.0,0.0,0.3725490196078418
78.669,0.9337539432176657,0.6842105263157896,0.696969696969697,0.6907216494845362,0.0,0.0,0.3725490196078418
79.45,0.9305993690851734,0.6842105263157896,0.696969696969697,0.6804123711340208,0.0,0.0,0.3725490196078418
80.274,0.9337539432176657,0.6842105263157896,0.7070707070707072,0.6907216494845362,0.0,0.0,0.3725490196078418
81.053,0.9369085173501578,0.6842105263157896,0.7070707070707072,0.6804123711340208,0.0,0.0,0.3725490196078418
81.833,0.9053627760252366,0.6842105263157896,0.696969696969697,0.6804123711340208,0.0,0.0,0.39215686274509665
82.63,0.9337539432176657,0.6842105263157896,0.7070707070707072,0.6804123711340208,0.0,0.0,0.39215686274509665
83.442,0.9053627760252366,0.6842105263157896,0.7070707070707072,0.6907216494845362,0.0,0.0,0.39215686274509665
84.238,0.9022082018927443,0.6842105263157896,0.7070707070707072,0.7010309278350517,0.0,0.0,0.39215686274509665
85.039,0.9053627760252366,0.6842105263157896,0.7070707070707072,0.6907216494845362,0.0,0.0,0.39215686274509665
85.861,0.9022082018927443,0.6842105263157896,0.7070707070707072,0.6907216494845362,0.0,0.0,0.39215686274509665
86.643,0.9022082018927443,0.6842105263157896,0.7070707070707072,0.6907216494845362,0.0,0.0,0.39215686274509665
87.439,0.9022082018927443,0.6842105263157896,0.7171717171717173,0.6907216494845362,0.0,0.0,0.39215686274509665
88.23,0.9053627760252366,0.6842105263157896,0.7171717171717173,0.6907216494845362,0.0,0.0,0.41176470588235325
89.052,0.9022082018927443,0.6842105263157896,0.7070707070707072,0.7010309278350517,0.0,0.0,0.41176470588235325
89.82,0.8990536277602522,0.6842105263157896,0.7171717171717173,0.7010309278350517,0.0,0.0,0.41176470588235325
90.609,0.9022082018927443,0.6842105263157896,0.7171717171717173,0.7010309278350517,0.0,0.0,0.41176470588235325
91.403,0.9053627760252366,0.6842105263157896,0.7171717171717173,0.7010309278350517,0.0,0.0,0.41176470588235325
92.28,0.9022082018927443,0.6842105263157896,0.7171717171717173,0.7010309278350517,0.0,0.0,0.41176470588235325
93.065,0.8990536277602522,0.6842105263157896,0.7272727272727273,0.7010309278350517,0.0,0.0,0.41176470588235325
93.856,0.9022082018927443,0.6842105263157896,0.7272727272727273,0.7010309278350517,0.0,0.0,0.4313725490196063
94.634,0.9022082018927443,0.6842105263157896,0.7171717171717173,0.7010309278350517,0.0,0.0,0.4313725490196063
95.425,0.9053627760252366,0.6842105263157896,0.7272727272727273,0.7216494845360827,0.0,0.0,0.4313725490196063
96.219,0.9053627760252366,0.6842105263157896,0.7272727272727273,0.711340206185567,0.0,0.0,0.4313725490196063
97.017,0.9053627760252366,0.6842105263157896,0.7272727272727273,0.711340206185567,0.0,0.0,0.4313725490196063
97.842,0.9022082018927443,0.6842105263157896,0.7272727272727273,0.711340206185567,0.0,0.0,0.4313725490196063
98.625,0.9053627760252366,0.6842105263157896,0.7272727272727273,0.7010309278350517,0.0,0.0,0.4313725490196063
99.399,0.9053627760252366,0.6842105263157896,0.7373737373737375,0.711340206185567,0.0,0.0,0.4313725490196063
100.212,0.8990536277602522,0.6842105263157896,0.7373737373737375,0.7319587628865981,0.0,0.0,0.45098039215686114
101.092,0.9022082018927443,0.6842105263157896,0.7272727272727273,0.7216494845360827,0.0,0.0,0.45098039215686114
101.879,0.9022082018927443,0.6842105263157896,0.7373737373737375,0.711340206185567,0.0,0.0,0.45098039215686114
102.649,0.8990536277602522,0.6842105263157896,0.7373737373737375,0.7216494845360827,0.0,0.0,0.45098039215686114
103.451,0.9053627760252366,0.7894736842105264,0.7373737373737375,0.7216494845360827,0.0,0.0,0.45098039215686114
104.312,0.9022082018927443,0.7894736842105264,0.7474747474747476,0.7216494845360827,0.0,0.0,0.45098039215686114
105.125,0.9053627760252366,0.7894736842105264,0.7272727272727273,0.7319587628865981,0.0,0.0,0.45098039215686114
105.972,0.8738170347003155,0.6842105263157896,0.7474747474747476,0.7216494845360827,0.0,0.0,0.470588235294116
106.801,0.9022082018927443,0.7894736842105264,0.7272727272727273,0.7319587628865981,0.0,0.0,0.470588235294116
107.569,0.8706624605678234,0.7894736842105264,0.7373737373737375,0.7319587628865981,0.0,0.0,0.470588235294116
108.351,0.8706624605678234,0.7894736842105264,0.7373737373737375,0.7319587628865981,0.0,0.0,0.470588235294116
109.172,0.8675078864353313,0.7894736842105264,0.7373737373737375,0.7422680412371135,0.0,0.0,0.470588235294116
110.01,0.8738170347003155,0.7894736842105264,0.7474747474747476,0.7319587628865981,0.0,0.0,0.470588235294116
110.802,0.8738170347003155,0.7894736842105264,0.7474747474747476,0.7319587628865981,0.0,0.0,0.470588235294116
111.593,0.8706624605678234,0.7894736842105264,0.7474747474747476,0.7319587628865981,0.0,0.0,0.470588235294116
112.44,0.8706624605678234,0.7894736842105264,0.7474747474747476,0.7319587628865981,0.0,0.0,0.470588235294116
113.266,0.8738170347003155,0.7894736842105264,0.7474747474747476,0.7422680412371135,0.0,0.0,0.4901960784313708
114.072,0.8706624605678234,0.7894736842105264,0.7474747474747476,0.7422680412371135,0.0,0.0,0.4901960784313708
114.883,0.8706624605678234,0.7894736842105264,0.7474747474747476,0.7422680412371135,0.0,0.0,0.4901960784313708
115.724,0.8706624605678234,0.7894736842105264,0.7474747474747476,0.752577319587629,0.0,0.0,0.4901960784313708
116.509,0.8738170347003155,0.7894736842105264,0.7575757575757578,0.7422680412371135,0.0,0.0,0.4901960784313708
117.299,0.8706624605678234,0.7894736842105264,0.7575757575757578,0.752577319587629,0.0,0.0,0.4901960784313708
118.091,0.8706624605678234,0.7894736842105264,0.7575757575757578,0.7422680412371135,0.0,0.0,0.4901960784313708
118.913,0.8738170347003155,0.7894736842105264,0.7575757575757578,0.7422680412371135,0.0,0.0,0.5098039215686274
119.706,0.8706624605678234,0.7894736842105264,0.7575757575757578,0.752577319587629,0.0,0.0,0.5098039215686274
120.477,0.8738170347003155,0.7894736842105264,0.7575757575757578,0.7422680412371135,0.0,0.0,0.5098039215686274
121.33,0.8738170347003155,0.7894736842105264,0.7676767676767677,0.7628865979381444,0.0,0.0,0.5098039215686274
122.161,0.8706624605678234,0.7894736842105264,0.7676767676767677,0.752577319587629,0.0,0.0,0.5098039215686274
122.939,0.8706624605678234,0.7894736842105264,0.7575757575757578,0.752577319587629,0.0,0.0,0.5098039215686274
123.777,0.8738170347003155,0.7894736842105264,0.7575757575757578,0.7628865979381444,0.0,0.0,0.5098039215686274
124.558,0.8706624605678234,0.7894736842105264,0.7575757575757578,0.752577319587629,0.0,0.0,0.5098039215686274
125.37,0.8706624605678234,0.7894736842105264,0.7676767676767677,0.7628865979381444,0.0,0.0,0.5294117647058805
126.154,0.8706624605678234,0.7894736842105264,0.7676767676767677,0.7628865979381444,0.0,0.0,0.5294117647058805
126.934,0.8738170347003155,0.7894736842105264,0.7777777777777779,0.7628865979381444,0.0,0.0,0.5294117647058805
127.76,0.8738170347003155,0.7894736842105264,0.7676767676767677,0.7628865979381444,0.0,0.0,0.5294117647058805
128.555,0.8706624605678234,0.7894736842105264,0.7676767676767677,0.7628865979381444,0.0,0.0,0.5294117647058805
129.333,0.8706624605678234,0.7894736842105264,0.7676767676767677,0.7628865979381444,0.0,0.0,0.5294117647058805
130.124,0.864353312302839,0.7894736842105264,0.7676767676767677,0.7628865979381444,0.0,0.0,0.5294117647058805
130.958,0.8738170347003155,0.7894736842105264,0.7777777777777779,0.77319587628866,0.0,0.0,0.5294117647058805
131.748,0.8706624605678234,0.7894736842105264,0.7777777777777779,0.77319587628866,0.0,0.0,0.5490196078431353
132.53,0.8706624605678234,0.7894736842105264,0.7777777777777779,0.77319587628866,0.0,0.0,0.5490196078431353
133.304,0.8738170347003155,0.7894736842105264,0.7777777777777779,0.77319587628866,0.0,0.0,0.5490196078431353
134.136,0.8738170347003155,0.7894736842105264,0.7878787878787878,0.77319587628866,0.0,0.0,0.5490196078431353
134.925,0.8738170347003155,0.7894736842105264,0.7878787878787878,0.77319587628866,0.0,0.0,0.5490196078431353
135.711,0.8738170347003155,0.7894736842105264,0.7777777777777779,0.77319587628866,0.0,0.0,0.5490196078431353
136.501,0.8738170347003155,0.7894736842105264,0.7777777777777779,0.77319587628866,0.0,0.0,0.5490196078431353
137.33,0.864353312302839,0.7894736842105264,0.7878787878787878,0.7835051546391755,0.0,0.0,0.5490196078431353
138.115,0.8738170347003155,0.7894736842105264,0.7777777777777779,0.77319587628866,0.0,0.0,0.5686274509803919
138.899,0.8454258675078862,0.7894736842105264,0.7878787878787878,0.7835051546391755,0.0,0.0,0.5686274509803919
139.719,0.8738170347003155,0.7894736842105264,0.7878787878787878,0.77319587628866,0.0,0.0,0.5686274509803919
140.54,0.8454258675078862,0.7894736842105264,0.7878787878787878,0.7835051546391755,0.0,0.0,0.5686274509803919
141.315,0.83596214511041,0.7894736842105264,0.7878787878787878,0.77319587628866,0.0,0.0,0.5686274509803919
142.106,0.8391167192429022,0.7894736842105264,0.7878787878787878,0.7835051546391755,0.0,0.0,0.5686274509803919
142.944,0.8422712933753943,0.7894736842105264,0.7878787878787878,0.7835051546391755,0.0,0.0,0.5686274509803919
143.731,0.8422712933753943,0.7894736842105264,0.7878787878787878,0.77319587628866,0.0,0.0,0.5882352941176467
144.524,0.8328075709779178,0.7894736842105264,0.7777777777777779,0.7835051546391755,0.0,0.0,0.5882352941176467
145.354,0.8391167192429022,0.7894736842105264,0.7878787878787878,0.77319587628866,0.0,0.0,0.5882352941176467
146.192,0.8454258675078862,0.7894736842105264,0.7777777777777779,0.7938144329896909,0.0,0.0,0.5882352941176467
146.983,0.8391167192429022,0.7894736842105264,0.797979797979798,0.7938144329896909,0.0,0.0,0.5882352941176467
147.762,0.8391167192429022,0.7894736842105264,0.797979797979798,0.8041237113402063,0.0,0.0,0.5882352941176467
148.555,0.8391167192429022,0.7894736842105264,0.7878787878787878,0.7938144329896909,0.0,0.0,0.5882352941176467
149.357,0.8391167192429022,0.7894736842105264,0.8080808080808082,0.7835051546391755,0.0,0.0,0.5882352941176467
150.138,0.8328075709779178,0.7894736842105264,0.797979797979798,0.7938144329896909,0.0,0.0,0.6078431372549016
150.933,0.8391167192429022,0.7894736842105264,0.7878787878787878,0.7835051546391755,0.0,0.0,0.6078431372549016
151.763,0.8422712933753943,0.7894736842105264,0.797979797979798,0.8041237113402063,0.0,0.0,0.6078431372549016
152.561,0.8422712933753943,0.7894736842105264,0.797979797979798,0.7938144329896909,0.0,0.0,0.6078431372549016
153.337,0.8391167192429022,0.7894736842105264,0.797979797979798,0.7938144329896909,0.0,0.0,0.6078431372549016
154.121,0.8454258675078862,0.7894736842105264,0.797979797979798,0.7938144329896909,0.0,0.0,0.6078431372549016
154.932,0.8422712933753943,0.7894736842105264,0.8181818181818183,0.8041237113402063,0.0,0.0,0.6078431372549016
155.741,0.83596214511041,0.7894736842105264,0.8080808080808082,0.7938144329896909,0.0,0.0,0.6078431372549016
156.531,0.8454258675078862,0.7894736842105264,0.8080808080808082,0.8041237113402063,0.0,0.0,0.6274509803921564
157.311,0.8422712933753943,0.7894736842105264,0.8080808080808082,0.8041237113402063,0.0,0.0,0.6274509803921564
158.141,0.8422712933753943,0.7894736842105264,0.8080808080808082,0.8041237113402063,0.0,0.0,0.6274509803921564
158.913,0.8422712933753943,0.7894736842105264,0.8181818181818183,0.8041237113402063,0.0,0.0,0.6274509803921564
159.727,0.8422712933753943,0.7894736842105264,0.8181818181818183,0.814432989690722,0.0,0.0,0.6274509803921564
160.509,0.8422712933753943,0.7894736842105264,0.8181818181818183,0.8041237113402063,0.0,0.0,0.6274509803921564
161.332,0.83596214511041,0.7894736842105264,0.8181818181818183,0.8041237113402063,0.0,0.0,0.6274509803921564
162.112,0.8391167192429022,0.7894736842105264,0.8181818181818183,0.814432989690722,0.0,0.0,0.6274509803921564
162.915,0.83596214511041,0.7894736842105264,0.8181818181818183,0.814432989690722,0.0,0.0,0.6274509803921564
163.761,0.8422712933753943,0.7894736842105264,0.8181818181818183,0.814432989690722,0.0,0.0,0.6470588235294077
164.538,0.8391167192429022,0.7894736842105264,0.8181818181818183,0.8247422680412374,0.0,0.0,0.6470588235294077
165.32,0.8391167192429022,0.7894736842105264,0.8181818181818183,0.814432989690722,0.0,0.0,0.6470588235294077
166.13,0.8422712933753943,0.7894736842105264,0.8282828282828283,0.814432989690722,0.0,0.0,0.6470588235294077
166.965,0.8391167192429022,0.7894736842105264,0.8282828282828283,0.8247422680412374,0.0,0.0,0.6470588235294077
167.735,0.8422712933753943,0.7894736842105264,0.8282828282828283,0.8247422680412374,0.0,0.0,0.6470588235294077
168.529,0.8454258675078862,0.7894736842105264,0.8181818181818183,0.8247422680412374,0.0,0.0,0.6470588235294077
169.328,0.8454258675078862,0.7894736842105264,0.8383838383838385,0.8247422680412374,0.0,0.0,0.6470588235294077
170.156,0.8391167192429022,0.7894736842105264,0.8282828282828283,0.8247422680412374,0.0,0.0,0.6666666666666661
170.924,0.8422712933753943,0.7894736842105264,0.8383838383838385,0.8350515463917528,0.0,0.0,0.6666666666666661
171.719,0.8454258675078862,0.7894736842105264,0.8282828282828283,0.8247422680412374,0.0,0.0,0.6666666666666661
172.531,0.8454258675078862,0.7894736842105264,0.8383838383838385,0.8453608247422683,0.0,0.0,0.6666666666666661
173.328,0.8107255520504731,0.7894736842105264,0.8383838383838385,0.8350515463917528,0.0,0.0,0.6666666666666661
174.105,0.83596214511041,0.7894736842105264,0.8383838383838385,0.8247422680412374,0.0,0.0,0.6666666666666661
174.895,0.804416403785489,0.7894736842105264,0.8383838383838385,0.8350515463917528,0.0,0.0,0.6666666666666661
175.749,0.8391167192429022,0.7894736842105264,0.8484848484848486,0.8247422680412374,1.0,0.0,0.6666666666666661
176.558,0.807570977917981,0.7894736842105264,0.8383838383838385,0.8453608247422683,1.0,0.0,0.6862745098039209
177.344,0.8328075709779178,0.8947368421052632,0.8484848484848486,0.8350515463917528,0.0,0.0,0.6862745098039209
178.117,0.807570977917981,0.8947368421052632,0.8383838383838385,0.8350515463917528,1.0,0.0,0.6862745098039209
178.954,0.8107255520504731,0.8947368421052632,0.8484848484848486,0.8453608247422683,0.0,0.0,0.6862745098039209
179.742,0.8107255520504731,0.8947368421052632,0.8484848484848486,0.8350515463917528,0.0,0.0,0.6862745098039209
180.523,0.807570977917981,0.8947368421052632,0.8585858585858588,0.8350515463917528,0.0,0.0,0.6862745098039209
181.314,0.807570977917981,0.8947368421052632,0.8484848484848486,0.8350515463917528,1.0,0.0,0.6862745098039209
182.157,0.8107255520504731,0.8947368421052632,0.8484848484848486,0.8453608247422683,1.0,0.0,0.6862745098039209
182.951,0.807570977917981,0.8947368421052632,0.8585858585858588,0.8556701030927837,1.0,0.0,0.7058823529411757
183.74,0.807570977917981,0.8947368421052632,0.8484848484848486,0.8556701030927837,1.0,0.0,0.7058823529411757
184.522,0.807570977917981,0.8947368421052632,0.8484848484848486,0.8453608247422683,1.0,0.0,0.7058823529411757
185.351,0.807570977917981,0.8947368421052632,0.8585858585858588,0.8453608247422683,1.0,0.0,0.7058823529411757
186.138,0.807570977917981,0.8947368421052632,0.8585858585858588,0.8453608247422683,1.0,0.0,0.7058823529411757
186.923,0.804416403785489,0.8947368421052632,0.8585858585858588,0.8453608247422683,1.0,0.0,0.7058823529411757
187.742,0.807570977917981,0.8947368421052632,0.8585858585858588,0.8453608247422683,1.0,0.0,0.7058823529411757
188.549,0.8012618296529967,0.8947368421052632,0.8585858585858588,0.8453608247422683,1.0,0.0,0.7058823529411757
189.344,0.804416403785489,0.8947368421052632,0.8585858585858588,0.8556701030927837,1.0,0.0,0.7254901960784306
190.179,0.807570977917981,0.8947368421052632,0.868686868686869,0.8453608247422683,1.0,0.0,0.7254901960784306
191.012,0.8107255520504731,0.8947368421052632,0.868686868686869,0.8556701030927837,1.0,0.0,0.7254901960784306
191.793,0.804416403785489,0.8947368421052632,0.868686868686869,0.8556701030927837,1.0,0.0,0.7254901960784306
192.609,0.807570977917981,0.8947368421052632,0.868686868686869,0.8556701030927837,1.0,0.0,0.7254901960784306
193.388,0.807570977917981,0.8947368421052632,0.868686868686869,0.8556701030927837,0.0,0.0,0.7254901960784306
194.221,0.8107255520504731,0.8947368421052632,0.8585858585858588,0.8556701030927837,1.0,0.0,0.7254901960784306
195.005,0.807570977917981,0.8947368421052632,0.868686868686869,0.8556701030927837,1.0,0.0,0.7254901960784306
195.838,0.804416403785489,0.8947368421052632,0.868686868686869,0.8659793814432991,0.0,0.0,0.7450980392156854
196.675,0.807570977917981,0.8947368421052632,0.868686868686869,0.8556701030927837,0.0,0.0,0.7450980392156854
